query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,author_reviews_count,author_ratings_count,review_text,review_img_urls,review_img_url,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,review_questions_Price assessment,review_questions_Services,review_questions_Meal type,review_questions_Price per person,review_questions_Food,review_questions_Service,review_questions_Atmosphere,review_questions_Reservation,review_questions_Special events,review_questions_Recommendation for vegetarians,review_questions_Vegetarian offerings,review_questions_None,review_questions_Parking space,review_questions_Dietary restrictions,review_questions_Noise level,review_questions_Group size,review_questions_Parking options,review_questions_Parking,review_questions_Kid-friendliness,review_questions_Wheelchair accessibility,review_questions_Seating type,review_questions_Vegetarian options,review_questions_Wait time,review_questions_Price,review_questions_Stylist,review_questions_Busyness,review_questions_Service duration,review_questions_Requested style,review_questions_Hair type,review_questions_Specialties,review_questions_Maintenance,review_questions_Positive,review_questions_Negative
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChZDSUhNMG9nS0VJQ0FnSUNqNGYybUdREAE,CAESY0NBRVFDeHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTRVExU1dOMlFWOWZSV2hETm5FMVYyNDNXQzFhV0RoTlNIaEdWVUZCUVVGQlIyZHVPVEpqUVVOalVHdG9lVGhCV1VGRFNVRQ==,https://www.google.com/maps/contrib/117449572661217843075?hl=en,Emilee Bunker,117449572661217843075,https://lh3.googleusercontent.com/a-/ALV-UjXH2ytfjbXbjuyRYF0uJ8egI32v8a-U85_JSKL53RtvKxOcUuU9Iw=s120-c-rp-mo-ba2-br100,15,1,"Cutter's did such a wonderful job with our landscaping project! They were punctual, efficient, professional, and friendly. We got quotes from several different landscapers and theirs was not only the most affordable but we loved how transparent the pricing was. They were willing to work creatively to keep things within our budget and the quality did not suffer - it turned out great. We would highly recommend them to anyone looking for landscaping!",,,,,"Thank you, Emilee! We're so glad the project met your expectations. It means a lot to us when clients notice the care we put into each detail. We truly appreciate your trust and kind recommendation.",1753504719.0,07/26/2025 04:38:39,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqNGYybUdREAE!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgICj4f2mGQ%7CCgwIyL6asQYQoPz87QI%7C?hl=en,5,1713807176,04/22/2024 17:32:56,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChZDSUhNMG9nS0VOYVJ2Y3ptLUtMUlVREAE,CAESYENBRVFEQnBDUTJrNFNVRlNTVzVEWjI5QlVEY3lTRWRUTUhnMmFWOWZSV2hEV2s1cVExZzFibDgxUW5VMlZrZFVUVUZCUVVGQlIyZG1YMEZ1UjFNd2VEWnBSMEZCYVVGQg==,https://www.google.com/maps/contrib/100322753494171655411?hl=en,Stephanie Cooper,100322753494171655411,https://lh3.googleusercontent.com/a/ACg8ocKc54Tv1o03t03gDYYPV6u9qY0tIM62Rj13_V0TZ3x2MlZp=s120-c-rp-mo-br100,2,2,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VOYVJ2Y3ptLUtMUlVREAE!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKENaRvczm-KLRUQ%7CCgwI4Y39rwYQsMucrAI%7C?hl=en,1,1711228641,03/23/2024 21:17:21,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChdDSUhNMG9nS0VJQ0FnSUN0NFB1cjZ3RRAB,CAESY0NBRVFEUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTRXQ1V1MxNU1sOWZSV2hDUldGYU9GRnhlQzFUWlZSclRHZDJORUZCUVVGQlIyZHVPVEoxVVVOamNrcHFOMHhaV1VGRFNVRQ==,https://www.google.com/maps/contrib/117192707857240781497?hl=en,Raymond T,117192707857240781497,https://lh3.googleusercontent.com/a/ACg8ocL0c9SBsH72MAz0Dg-O4BJ6BLT-Hx4glwGdn6YGFteSn29PCA=s120-c-rp-mo-ba2-br100,5,13,"Cutters Landscaping was a pleasure to work with. My yard was in dire need of repair due to severe erosion before possible foundation damage if left unattended. Our project manager Justin was extremely responsive and professional, and Erasmus's team came by everyday to perform the erosion repair and build a retaining wall in just 3 days. Everyone I interacted with was a delight to talk to, and the end result was great. The quote for the job was also the cheapest of the 3 landscaping companies I've talked to, so I highly recommend this company for your landscaping needs.",,,,,Thank you for your kind words and for taking the time to write such a detailed review! We're overjoyed to hear you were pleased with our service and look forward to serving you again in the future.,1706775323.0,02/01/2024 08:15:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0NFB1cjZ3RRAB!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgICt4Pur6wE%7CCgwI-tHWrQYQ0MnEzAI%7C?hl=en,5,1706404090,01/28/2024 01:08:10,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChdDSUhNMG9nS0VJQ0FnSUNscWJEQzhRRRAB,CAESY0NBRVFEaHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTRkZPTWtFMWVsOWZSV2hCTnpCNWFWRmplV0pPYWtsS1Ntd3lPRUZCUVVGQlIyZHVPVjlQVVVOa1FUTlpSRzVOV1VGRFNVRQ==,https://www.google.com/maps/contrib/113964742429324227720?hl=en,Jennifer Montgomery,113964742429324227720,https://lh3.googleusercontent.com/a-/ALV-UjVbilrEXDD5P-c9lPt7KQeD4ycVemvKRVcgUVthPRdON6LOO5J2=s120-c-rp-mo-br100,12,2,Great communication!,,,,,"Thanks for the 5-star rating, Jennifer Montgomery! Your positive review is greatly appreciated. Thank you for trusting us.",1706775185.0,02/01/2024 08:13:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNscWJEQzhRRRAB!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgIClqbDC8QE%7CCgwIwezyqgYQuMjuvAM%7C?hl=en,5,1700574785,11/21/2023 13:53:05,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChZDSUhNMG9nS0VJQ0FnSUQ1dk42bk9BEAE,CAESY0NBRVFEeHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTRk4zWDJ0dFUxOWZSV2hDTTJ0cWVVUndZM0I1TkVoRlNFRnJiMEZCUVVGQlIyZHVPVEp1VVVOa1RFUXRVMXBKV1VGRFNVRQ==,https://www.google.com/maps/contrib/107419434476094776084?hl=en,Robert Fath,107419434476094776084,https://lh3.googleusercontent.com/a-/ALV-UjUGj-4TPyKVMHqU9ooyXqRsMnJtX4ekBI13aYtWInAeQUtm4VeF=s120-c-rp-mo-ba3-br100,29,1,Cutters landscaping lives up to their reviews. Charlie and his team were excellent. They completely transformed our hardscape maintenance nightmare of a front yard into beautiful grass. We look forward to working with them again on the rest of the projects we have planned for our home.,,,,,"Thank you Robert Fath for your positive review. We strive to deliver the best results possible, and it's rewarding to hear such positive feedback. We look forward to serving you again in the future.",1706775069.0,02/01/2024 08:11:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ1dk42bk9BEAE!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgID5vN6nOA%7CCgsImuTLqQYQyLjLaQ%7C?hl=en,5,1697837594,10/20/2023 21:33:14,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChdDSUhNMG9nS0VJQ0FnSUM1bzdtZ2hnRRAB,CAESY0NBRVFFQnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTRlJHTWxGM1kxOWZSV2hFY1ZGVVZuSkNMV0V6ZEZwRlpITmlUVUZCUVVGQlIyZHVPVjlxYjBOa1RWaGFSRUozV1VGRFNVRQ==,https://www.google.com/maps/contrib/115332656930320800704?hl=en,Emily Gianopoulos,115332656930320800704,https://lh3.googleusercontent.com/a-/ALV-UjUMQQmRTXFFfj1F-z3SZmkCCHV8F1wUn-CbEjGy97gHHynv01tI=s120-c-rp-mo-br100,5,1,,,,,,"Thanks for the 5-star rating, Emily Gianopoulos! We appreciate your feedback and are glad you had a great experience.",1706774893.0,02/01/2024 08:08:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1bzdtZ2hnRRAB!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgIC5o7mghgE%7CCgsI4ba2qQYQ0KXedw%7C?hl=en,5,1697487713,10/16/2023 20:21:53,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Responsiveness, Punctuality, Quality, Professionalism, Value",
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChdDSUhNMG9nS0VJQ0FnSUNaMjlTSjZnRRAB,CAESY0NBRVFFUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTRlpYVldvMlZGOWZSV2hFWVhSSVJucHdSM3AxUVVSdGJUUkhiMEZCUVVGQlIyZHVPVEpZWTBOa1ZscFRVSEJOV1VGRFNVRQ==,https://www.google.com/maps/contrib/117742308615191479563?hl=en,Sean Maxwell,117742308615191479563,https://lh3.googleusercontent.com/a-/ALV-UjW30f0qPKdgRZGxEASwnWvR4swwQ6KJBgsTvPzEGn4aOXmsIrtV=s120-c-rp-mo-ba4-br100,61,2,"I can’t say enough great things about Cutter Landscaping!  Charlie and his teams are always professional, on-time and do great work  and they always clean-up after, like they were never here.  Really grateful to find such a high quality company!","https://lh3.googleusercontent.com/geougc-cs/ABOP9puY4cNgvxndEkRVSAsUMZULXgjCZ-qZ3uIZL6mnYytEtb51DRKH8y56PgCeOwwdqBlChm0ZGrCRNJKJhhoBvAfCZlcJTxALS-dZosgeBtZGd1vpUEg1eoYEmBYCgdN7H-5i0HI, https://lh3.googleusercontent.com/geougc-cs/ABOP9pvSkFjxbSoQs8sMH4nWmJmzHREGmvmGKahiLtY7UOCalIlTeHqH9d564osHYwklE8X1qjNEWPTHbuDtBLd5sKqoHSCpHyMU37Cx4TS7GrXgbF40thYfLMXdTHzaQCMkoCzYThhX",https://lh3.googleusercontent.com/geougc-cs/ABOP9puY4cNgvxndEkRVSAsUMZULXgjCZ-qZ3uIZL6mnYytEtb51DRKH8y56PgCeOwwdqBlChm0ZGrCRNJKJhhoBvAfCZlcJTxALS-dZosgeBtZGd1vpUEg1eoYEmBYCgdN7H-5i0HI,,"CIHM0ogKEICAgICZ29SJWg, CIHM0ogKEICAgICZ29SJ2gE",We're so glad you found our service helpful! Being able to meet your needs is what keeps us motivated. Thank you for taking the time to share your experience. We're here for you anytime.,1706774862.0,02/01/2024 08:07:42,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaMjlTSjZnRRAB!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgICZ29SJ6gE%7CCgwIq76iqAYQkMC5sQE%7C?hl=en,5,1695063851,09/18/2023 19:04:11,,-1465448008396474581,,Walkway landscaping,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,"Punctuality, Quality, Professionalism",
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChZDSUhNMG9nS0VJQ0FnSUNwNVp2bVJ3EAE,CAESY0NBRVFFaHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTRmwyYzNwT2NWOWZSV2hFWldzNVJrMTZXakl6UVVWQlRsOTRaMEZCUVVGQlIyZHVPVEp0VlVOa2FTMTZUVEp2V1VGRFNVRQ==,https://www.google.com/maps/contrib/111553511934135019718?hl=en,Eric Seifert,111553511934135019718,https://lh3.googleusercontent.com/a-/ALV-UjVj1YOBmihsCMRgE02bAn2gd1pN1mswNQrA2Pr4nfMrjU4mbutpGg=s120-c-rp-mo-ba2-br100,17,2,"We hired Cutters to redo our yard. They were professional, upfront with pricing, and the quality of the work was perfect. They built a new deck, converted yard to hardscape, converted irrigation to drip, and added new plants. We were incredibly impressed every step of the way, love the space they created, and definitely recommend them to others.",,,,,It means a lot to us that you took the time to praise our work. Feedback like yours helps us keep improving and encourages us to always strive for excellence. Thank you for choosing us!,1706774540.0,02/01/2024 08:02:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwNVp2bVJ3EAE!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgICp5ZvmRw%7CCgwIifLDpgYQ-Ou2rgE%7C?hl=en,5,1691416841,08/07/2023 14:00:41,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChZDSUhNMG9nS0VJQ0FnSUR4c0lER1JBEAE,CAESY0NBRVFFeHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTR1ZSYmsxa01WOWZSV2hEYTB4dGRHNXJVVnBPVW1GdmJYWlJRVUZCUVVGQlIyZHVPVEp3ZDBOa05VTmplRE5WV1VGRFNVRQ==,https://www.google.com/maps/contrib/112446170144231609057?hl=en,Sara Bogard,112446170144231609057,https://lh3.googleusercontent.com/a/ACg8ocJAYN_TDMVFmHdIciJY9G1ZcmyNGmOpX265NhA0LIlAA9NFZQ=s120-c-rp-mo-br100,5,1,"Cutters did a fantastic designing and renovating our backyard!  They had great solutions for our problem areas, were courteous and had great updates and communications before and during the project. We are very very happy with our new space!",,,,,Thank you Sara Bogard for your kind words and for taking the time to write such a detailed review! We're overjoyed to hear you were pleased with our service and look forward to serving you again in the future.,1706774351.0,02/01/2024 07:59:11,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4c0lER1JBEAE!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgIDxsIDGRA%7CCgwIkcHaowYQ0PW9hAI%7C?hl=en,5,1685495953,05/31/2023 01:19:13,,-1465448008396474581,,"Green landscaping, Landscaping design, Sod installation, Stone landscaping, Yard drainage",,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,"Responsiveness, Punctuality, Quality, Professionalism, Value",
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChZDSUhNMG9nS0VJQ0FnSUN4MGYyYllBEAE,CAESY0NBRVFGQnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTR1pMVTJ4M2ExOWZSV2hCVTI5NWVWQkRTRjlpVUdSSGVIVjBVVUZCUVVGQlIyZHVPVEpTYzBOa09IQkxXRU5SV1VGRFNVRQ==,https://www.google.com/maps/contrib/105158874666286011062?hl=en,Aurélien Poncet,105158874666286011062,https://lh3.googleusercontent.com/a-/ALV-UjXo-U8FwlBfg8bM-A2oWr077mRq-Wi51SZBR42x4OjSylpDf0cv=s120-c-rp-mo-br100,5,1,"We are so pleased with the quality of work and customer service we received from Cutters Landscaping. After working with Yardzen on the design, we had several companies come by to give us quotes. In researching companies we had heard so many horror stories that we were terrified to select the wrong contractor, but Charlie was so friendly and warm it completely set our minds at ease. Felipe was assigned to our project and his level of experience was evident right away as he had to navigate some elevation issues in our yard. He took the design from Yardzen and adapted it to something even more beautiful that also addressed those issues. Once the work was underway, both Charlie and Felipe were in constant contact and always addressed any questions or concerns we had as they came up. The crew assigned to us were so friendly and professional, and are some of the hardest working guys we’ve had the pleasure to work with. Cutters truly took something on paper and made our dream and vision for our yard come to life. 10/10 - we can’t recommend them enough!","https://lh3.googleusercontent.com/geougc-cs/ABOP9psuJXMnHa0su4B_8vva6ylQjSk8y2ym3vMp3aQP57mesOBSENDTp3JcD_05maP48VidlmNFNxT35w-vQG118bR6Jw5roShRle9F6fV38Fg7QJ4mDhvWUAagdCmAf90adgm2qdWKHA, https://lh3.googleusercontent.com/geougc-cs/ABOP9pvHWfXcgNgPY1ELpzeMNF3SYMUUaJ-ML1h89PwTmCTL519mmhM9nbYYYvO0sZuo6OBaLjvL4xHW7XXYWpc-3CMHgqT9Jb4sce5BQWE3OL6RcbbXjqgX-dHxgsA8VmNLyX9rqN8-",https://lh3.googleusercontent.com/geougc-cs/ABOP9psuJXMnHa0su4B_8vva6ylQjSk8y2ym3vMp3aQP57mesOBSENDTp3JcD_05maP48VidlmNFNxT35w-vQG118bR6Jw5roShRle9F6fV38Fg7QJ4mDhvWUAagdCmAf90adgm2qdWKHA,,"CIHM0ogKEICAgICx0f2bkAE, CIHM0ogKEICAgICx0f2bUA",We really appreciate you taking the time to share your detailed feedback. It's wonderful to know you're happy with our services. We strive for excellence in everything we do and are thrilled to hear we've made a difference for you. Looking forward to serving you again in the future.,1706773934.0,02/01/2024 07:52:14,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4MGYyYllBEAE!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgICx0f2bYA%7CCgwIlLmfowYQkMDQ0wE%7C?hl=en,5,1684528276,05/19/2023 20:31:16,,-1465448008396474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landscaping Austin TX,Cutters Landscaping,0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b,ChIJ0xrN-8dNW4YRK3e59syuqes,"https://www.google.com/maps/place/Cutters+Landscaping/@30.1681016,-97.79872309999999,14z/data=!4m8!1m2!2m1!1sCutters+Landscaping!3m4!1s0x865b4dc7fbcd1ad3:0xeba9aeccf6b9772b!8m2!3d30.1681016!4d-97.79872309999999",https://search.google.com/local/reviews?placeid=ChIJ0xrN-8dNW4YRK3e59syuqes&q=*&authuser=0&hl=en&gl=US,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 201}",203,5.0,ChdDSUhNMG9nS0VJQ0FnSURSdThTRDF3RRAB,CAESY0NBRVFGUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lTR2RaWW1oRVFsOWZSV2hCZEVVd1FVaEhNRGQ0ZDNKRlRXNVZkMEZCUVVGQlIyZHVPVE5ITUVObFFtaDFSVTFGV1VGRFNVRQ==,https://www.google.com/maps/contrib/114040863433967468432?hl=en,Kevin Skinner,114040863433967468432,https://lh3.googleusercontent.com/a-/ALV-UjV9asugEdfUxPr31O7PXjaU3Jiw3Ap2qfFVLAVv8blpzUwb5NQ=s120-c-rp-mo-br100,1,0,Charlie and his team did a wonderful job with helping us design and implement a new background design.  Would highly recommend using Cutters for all your landscaping and outdoor design needs!,,,,,"We're so grateful for your review and are thrilled to hear about your positive experience with us. Your satisfaction is what we aim for every day, and your review affirms the hard work we put in. Thank you for choosing us!",1706773740.0,02/01/2024 07:49:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSdThTRDF3RRAB!2m1!1s0x0:0xeba9aeccf6b9772b!3m1!1s2@1:CIHM0ogKEICAgIDRu8SD1wE%7CCgwIobfPogYQkL-ZnQI%7C?hl=en,5,1683217313,05/04/2023 16:21:53,,-1465448008396474581,,"Landscaping design, Retaining walls, Walkway landscaping",,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,"Responsiveness, Quality, Professionalism, Value",
